"1705","N1","跳","チョウ","は.ねる, と.ぶ","sauter, bondir, voler"
"1706","N1","践","セン","ふ.む","marcher sur, piétiner, pratique, mener à bien"
"1707","N2","踊","ヨウ","おど.る","danser, bondir, sautiller"
"1708","N1","踏","トウ","ふ.む","marcher sur, piétiner, évaluer, estimer"
"1709","N1","躍","ヤク","おど.る","danser, sautiller, bondir"
"1710","N2","身","シン","み","individu, chair, corps"
"1711","N5","車","シャ","くるま","véhicule, voiture"
"1712","N1","軌","キ","-","orbite, rail, façon de faire"
"1713","N2","軍","グン","-","armée, troupes"
"1714","N2","軒","ケン","のき","gouttière, auvent, compteur pour les maisons"
"1715","N2","軟","ナン","やわ.らかい","mou, tendre, souple"
"1716","N4","転","テン","ころ.ぶ, まろ.ぶ","tourner, rouler"
"1717","N1","軸","ジク","-","axe, pivot, tige"
"1718","N4","軽","ケイ","かる.い","léger, sans importance"
"1719","N2","較","カク, コウ","くら.べる","comparer, comparaison, constraste"
"1720","N1","載","サイ","の.せる","charger, embarquer, placer, 10^44"
"1721","N1","輝","キ","かがや.く","étinceler, scintiller, briller"
"1722","N1","輩","ハイ","やから, ともがら","camarade, ami, compagnon"
"1723","N2","輪","リン","わ","roue, anneau, compteur des fleurs ou des  roues"
"1724","N2","輸","ユ, シュ","-","transporter, envoyer"
"1725","N1","轄","カツ","くさび","contrôle, cale"
"1726","N2","辛","シン","から.い, つら.い","épicé, piquant, relevé"
"1727","N1","辱","ジョク","はずかし.める","embarrasser, humilier, faire honte"
"1728","N2","農","ノウ","-","agriculture"
"1729","N2","辺","ヘン","あた.り","alentours, les environs, le voisinage"
"1730","N3","込","-","こ.む","plein de monde, être rempli, mélange"
"1731","N1","迅","ジン","-","prompt, rapide"
"1732","N3","迎","ゲイ","むか.える","accueillir, rencontrer"
"1733","N4","近","キン, コン","ちか.い","proche, récent"
"1734","N3","返","ヘン","かえ.す, かえ.る","rendre, retourner"
"1735","N1","迫","ハク","せま.る","harceler, réclamer, exiger, forcer"
"1736","N1","迭","テツ","-","transfert, alternance"
"1737","N2","述","ジュツ","の.べる","expliquer, mentionner, déclarer"
"1738","N3","迷","メイ","まよ.う","s'égarer, se perdre, perdu"
"1739","N3","追","ツイ","お.う","pourchasser, suivre, poursuivre"
"1740","N3","退","タイ","しりぞ.く, の.ける, ど.く","retraite, se retirer, exclure, rejeter"
"1741","N4","送","ソウ","おく.る","envoyer, expédier, escorter"
"1742","N3","逃","トウ","に.げる, のが.す","s'échapper, s'enfuir, s'évader"
"1743","N2","逆","ギャク, ゲキ","さか, さか.さ, さか.らう","contraire, inverse, opposé"
"1744","N1","透","トウ","す.く,  とう.す","être transparent, être espacé"
"1745","N1","逐","チク","-","poursuivre, chasser, atteindre, un par un"
"1746","N1","逓","テイ","-","relais, progressif, graduellement"
"1747","N3","途","ト","みち","chemin, route, trajet"
"1748","N4","通","ツウ, ツ","とお.る, とお.り, かよ.う","circulation, rue, trajet (travail)"
"1749","N1","逝","セイ","ゆ.く, い.く","défunt, décéder, mourir"
"1750","N3","速","ソク","はや.い","rapide (en vitesse), vite"
"1751","N2","造","ゾウ","つく.る","construire, édifice"
"1752","N3","連","レン","つ.れる, つら.なる","emmener, accompagner, partie, bande"
"1753","N1","逮","タイ","-","arrêter, appréhender"
"1754","N5","週","シュウ","-","semaine"
"1755","N4","進","シン","すす.む","avancer, progresser"
"1756","N1","逸","イツ","そ.れる, はぐ.れる","dévier, s'évader, échapper à"
"1757","N1","遂","スイ","と.げる, つい.に","consommer, atteindre, accomplir,finalement"
"1758","N3","遅","チ","おく.れる, おそ.い","être en retard, lent, retard"
"1759","N1","遇","グウ","あ.う","rencontrer, traiter, divertir, recevoir"
"1760","N3","遊","ユウ","あそ.ぶ","jouer"
"1761","N4","運","ウン","はこ.ぶ","transporter, destin, chance"
"1762","N1","遍","ヘン","あまね.く","partout, général, nombre de fois"
"1763","N3","過","カ","す.ぎる, あやま.つ","dépasser, excéder"
"1764","N5","道","ドウ","みち","voie, route, chemin"
"1765","N3","達","タツ, ダ","たち","atteindre, arriver, suffixe du pluriel"
"1766","N3","違","イ","ちが.う, ちが.い, ちが.える","différer, différence, être différent"
"1767","N4","遠","エン, オン","とお.い","loin, distant"
"1768","N1","遣","ケン","つか.う, や.る","expédier, envoyer, faire, donner"
"1769","N3","適","テキ","かな.う","approprié, qualifié, convenable"
"1770","N1","遭","ソウ","あ.う","rencontrer, croiser, association, parti"
"1771","N1","遮","シャ","さえぎ.る","intercepter, interrompre, entraver, bloquer"
"1772","N1","遵","ジュン","-","se conformer à, suivre, obéir"
"1773","N1","遷","セン","うつ.る","transition, mouvement, bouger, déplacer"
"1774","N3","選","セン","えら.ぶ","choisir, sélectionner, élection"
"1775","N1","遺","イ, ユイ","のこ.す","léguer, laisser derrière soi"
"1776","N1","避","ヒ","さ.ける, よ.ける","éviter, se dérober, fuir"
"1777","N1","還","カン","かえ.る","renvoyer, retourner, retour"
"1778","N1","那","ナ","-","que, quoi ?"
"1779","N1","邦","ホウ","くに","pays, pays natal, Japon"
"1780","N1","邪","ジャ","よこし.ま","méchant, pernicieux, sournois, mauvais"
"1781","N1","邸","テイ","やしき","résidence, demeure"
"1782","N2","郊","コウ","-","périphérie, banlieue"
"1783","N1","郎","ロウ, ロ","-","fils, compteur pour les fils"
"1784","N1","郡","グン","こうり","arrondissement, district"
"1785","N3","部","ブ","べ","section, portion, partie, service"
"1786","N1","郭","カク","くるわ","enceinte, fortification, quartier chaud"
"1787","N2","郵","ユウ","-","poste, courrier"
"1788","N1","郷","キョウ, ゴウ","さと","village natal, lieu de naissance"
"1789","N4","都","ト, ツ","みやこ","capitale, métropôle"
"1790","N1","酌","シャク","く.む","servir à boire"
"1791","N3","配","ハイ","くば.る","livrer, distribuer"
"1792","N3","酒","シュ","さけ","alcool, sake"
"1793","N1","酔","スイ","よ.う","ivre, envenimé, enivré"
"1794","N1","酢","サク","す","vinaigre, aigre, acide"
"1795","N1","酪","ラク","-","produits laitiers"
"1796","N1","酬","シュウ, シュ, トウ","むく.いる","rembourser, récompenser"
"1797","N1","酵","コウ","-","fermentation"
"1798","N1","酷","コク","ひど.い","cruel, atroce, sévère"
"1799","N1","酸","サン","す.い","acide, aigre, amer"
"1800","N1","醜","シュウ","みにく.い, しこ","laid, moche, affreux"
"1801","N1","醸","ジョウ","かも.す","brasser, occasionner"
"1802","N1","采","サイ","-","dé, apparence, bâton de commandement"
"1803","N1","釈","シャク, セキ","とく, す.てる, ゆる.す","explication, justification"
"1804","N1","里","リ","さと","village natal, unité de mesure (ri=3965 m)"
"1805","N4","重","ジュウ, チョウ","おも.い","lourd"
"1806","N4","野","ヤ","の","campagne, plaine, champ"
"1807","N2","量","リョウ","はか.る","peser, mesurer, étudier (une situation)"
"1808","N5","金","キン, コン","かね","or"
"1809","N2","針","シン","はり","aiguille"
"1810","N1","釣","チョウ","つ.る","pêche à la ligne, capturer, monnaie, rendre la monnaie"
"1811","N2","鈍","ドン","にぶ.い, なま.る, なまく.ら","émoussé, lent, bête"
"1812","N1","鈴","レイ, リン","すず","clochette, cloche, carillon"
"1813","N2","鉄","テツ","くろがね","fer"
"1814","N1","鉛","エン","なまり","plomb"
"1815","N1","鉢","ハチ","-","bol, pot, saladier"
"1816","N2","鉱","コウ","あらがね","minerai"
"1817","N4","銀","ギン","しろがね","argent (minerai)"
"1818","N1","銃","ジュウ","つつ","arme, fusil"
"1819","N2","銅","ドウ","あかがね","cuivre"
"1820","N1","銑","セン","ずく","fonte"
"1821","N1","銘","メイ","-","inscription gravée, signature (d'un artisan)"
"1822","N1","銭","セン","ぜに, すき","sen (un centième de yen), monnaie"
"1823","N2","鋭","エイ","するど.い","pointu, tranchant, aiguisé"
"1824","N1","鋳","チュウ, イ","い.る","couler (du métal), frapper (de la monnaie),forger"
"1825","N1","鋼","コウ","はがね","acier"
"1826","N1","錘","スイ","つむ, おもり","poids, leste, plomb (de pêche)"
"1827","N1","錠","ジョウ","-","serrure, chaînes, cadenas"
"1828","N2","錬","レン","ね.る","endurcir, améliorer, entrainer,perfectionner"
"1829","N1","錯","サク, シャク","-","confus, mélangé, embrouillé"
"1830","N2","録","ロク","-","enregistrement, registre"
"1831","N1","鍛","タン","きた.える","discipliner, endurcir, entraîner"
"1832","N1","鎖","サ","くさり, とざ.す","chaîne fer, lien"
"1833","N1","鎮","チン","しず.める","calmer, tranquiliser"
"1834","N1","鏡","キョウ, ケイ","かがみ","miroir"
"1835","N1","鐘","ショウ","かね","cloche, carillon, gong"
"1836","N1","鑑","カン","かんが.みる, かがみ","être mis en garde, échantillon"
"1837","N5","長","チョウ","なが.い","chef, long"
"1838","N4","門","モン","かど, と","porte, entrée, portail"
"1839","N3","閉","ヘイ","と.じる, し.める, し.まる, た.てる","fermer, se fermer"
"1840","N4","開","カイ","ひら.く, あ.く, あ.ける","ouvrir, s'ouvrir"
"1841","N1","閑","カン","-","loisirs"
"1842","N5","間","カン","あいだ, ま","intervalle"
"1843","N3","関","カン","せき, かか.わる","barrière, péage, lien, relation"
"1844","N1","閣","カク","-","édifice officiel, palais"
"1845","N1","閥","バツ","-","clan, faction, lignée"
"1846","N1","閲","エツ","けみ.する","passer en revue, inspection"
"1847","N1","闘","トウ","たたか.う, あらそ.う","combattre, lutter, guerre, conflit"
"1848","N2","防","ボウ","ふせ.ぐ","prévenir d'un danger, protéger"
"1849","N1","阻","ソ","はば.む","dissuader de faire, empêcher, faire obstacle"
"1850","N1","附","フ","つ.ける","se coller à, être attaché à, annexe"
"1851","N3","降","コウ, ゴ","お.りる, ふ.る","descendre, tomber (pluie, neige)"
"1852","N3","限","ゲン","かぎ.る","limiter, restreindre"
"1853","N1","陛","ヘイ","-","marches du trône, son altesse"
"1854","N4","院","イン","-","vaste bâtiment public, résidence, hôpital"
"1855","N1","陣","ジン","-","bataille, ordre de bataille, rang"
"1856","N1","陥","カン","おちい.る, おとしい.れる","s'écrouler, s'affaiser, capituler, tomber (château)"
"1857","N1","陪","バイ","-","suivre, accompagner, servir"
"1858","N1","陰","イン","かげ, かげ.る","ombre, yin, secret"
"1859","N1","陳","チン","ひ.ねる","exposer, indiquer, raconter, expliquer"
"1860","N1","陵","リョウ","みささぎ","mausolée impérial, tombe de l'Empereur"
"1861","N1","陶","トウ","-","porcelaine, poterie"
"1862","N2","陸","リク","おか","continent, vaste étendue de terre"
"1863","N3","険","ケン","けわ.しい","escarpé, raide, abrupt, lieu inaccessible"
"1864","N3","陽","ヨウ","ひ","énergie positive, soleil"
"1865","N2","隅","グウ","すみ","coin, recoin"
"1866","N1","隆","リュウ","-","prospérité, abondance, florissant"
"1867","N1","隊","タイ","-","groupe, régiment, compagnie"
"1868","N2","階","カイ","きざはし","étage, niveau, compteur d'étage"
"1869","N1","随","ズイ","したが.う","se conformer à, obéir, suivre, tout"
"1870","N1","隔","カク","へだ.てる","isoler, séparer, distance"
"1871","N3","際","サイ","きわ","occasion, moment, bord, extrémité"
"1872","N1","障","ショウ","さわ.る","faire obstacle, gêner"
"1873","N1","隠","イン, オン","かく.す, かく.れる","dissimuler, coucher, couvrir"
"1874","N1","隣","リン","とな.る, となり","proche, voisin, être à côté de"
"1875","N1","隷","レイ","-","esclave, serviteur"
"1876","N2","隻","セキ","-","compteur pour les bateaux, un élément d'une paire, navire"
"1877","N1","雄","ユウ","お, おす, おん","mâle, masculin, supériorité, excellence,héros"
"1878","N1","雅","ガ","みや.び","élégant, gracieux, raffiné"
"1879","N4","集","シュウ","あつ.まる, あつ.める","rassembler, réunir"
"1880","N2","雇","コ","やと.う","employer, embaucher"
"1881","N1","雌","シ","め, めす","femelle"
"1882","N3","雑","ザツ, ゾウ","まじ.える, まじ.る","divers, varié"
"1883","N1","離","リ","はな.れる","être séparé de, quitter, se détacher de"
"1884","N3","難","ナン","むずか.しい","difficile, problème, accident"
"1885","N5","雤","ウ","あめ","pluie"
"1886","N3","雪","セツ","ゆき","neige"
"1887","N1","雰","フン","-","atmosphère, ambiance, brouillard"
"1888","N2","雲","ウン","くも","nuage"
"1889","N2","零","レイ","ぜろ, こぼ.す","zéro, répandre, verser"
"1890","N1","雷","ライ","かみなり, いかずち","tonnerre, foudre"
"1891","N5","電","デン","-","électricité"
"1892","N1","需","ジュ","-","demande, sollicitation, requête"
"1893","N2","震","シン","ふる.う","secouer, frémir, tremblement"
"1894","N1","霊","レイ, リョウ","たま","esprit, âme"
"1895","N1","霜","ソウ","しも","gel, givre"
"1896","N1","霧","ム","きり","brume, brouillard"
"1897","N1","露","ロ, ロウ","つゆ","rosée, larme, se manifester, révéler,  Russie"
"1898","N4","青","セイ, ショウ","あお.い","bleu, vert, inexpérience"
"1899","N3","静","セイ, ジョウ","しず.か, しず.まる, しず.める","calme, paisible, se calmer, calmer"
"1900","N3","非","ヒ","あら.ず","faute, injustice, négatif, condamner"
"1901","N3","面","メン, ベン","おもて","surface, masque, face"
"1902","N2","革","カク","かわ","cuir, réforme, renouvellement"
"1903","N3","靴","カ","くつ","chaussure"
"1904","N4","音","オン, イン","おと","son, bruit"
"1905","N1","韻","イン","-","rime, phonème"
"1906","N1","響","キョウ","ひび.く","résonner, sonner, vibrer"
"1907","N3","頂","チョウ","いただ.く","sommet, pic, recevoir"
"1908","N1","項","コウ","うなじ","paragraphe, clause, item"
"1909","N2","順","ジュン","-","ordre, séquence, obéir, docilité"
"1910","N1","須","ス, シュ","すべから.く","essentiel, nécessaire, requis"
"1911","N2","預","ヨ","あず.ける","confier, se voir confier, dépôt, garde"
"1912","N1","頑","ガン","かたく","tenace, têtu, obstination, insister"
"1913","N1","頒","ハン","-","distribution, répartition"
"1914","N2","領","リョウ","えり","contrôle, juridiction, domaine"
"1915","N4","頭","トウ, ズ","あたま","tête, compteur pour les gros animaux"
"1916","N1","頻","ヒン","しき.りに","à plusieurs reprises, récurrent, fréquent"
"1917","N3","頼","ライ","たの.む, たよ.る","demander, compter sur, confiance"
"1918","N4","題","ダイ","-","sujet, thème"
"1919","N2","額","ガク","ひたい","front, encadrement, montant, volume"
"1920","N4","顔","ガン","かお","visage, face"
"1921","N1","顕","ケン","あらわ.れる","apparaître"
"1922","N3","願","ガン","ねが.う, ねがい","souhaiter, souhait, vœu, espoir"
"1923","N3","類","ルイ","たぐ.い","variété, sorte, genre"
"1924","N1","顧","コ","かえり.みる","reconsidérer, revoir, se retourner, se pencher sur"
"1925","N4","風","フウ, フ","かぜ","vent, air, apparence, manière"
"1926","N3","飛","ヒ","と.ぶ","voler, s'envoler"
"1927","N5","食","ショク","た.べる","manger, nourriture"
"1928","N1","飢","キ","う.える","faim, famine"
"1929","N4","飯","ハン","めし","riz cuit, repas"
"1930","N5","飲","イン, オン","の.む","boire, boisson"
"1931","N1","飼","シ","か.う","domestiquer, élever"
"1932","N1","飽","ホウ","あ.きる","se lasser de, être fatigué de, être rassasié"
"1933","N1","飾","ショク","かざ.る","décorer, embellir"
"1934","N1","養","ヨウ, リョウ","やしな.う","élever, cultiver, nourrir"
"1935","N1","餓","ガ","う.える","faim, avoir faim, famine"
"1936","N4","館","カン","やかた, たて","grand bâtiment, résidence"
"1937","N4","首","シュ","くび","cou, compteur de chansons/poèmes"
"1938","N2","香","コウ, キョウ","かお.り, かお.る","parfum, senteur, parfumer"
"1939","N3","馬","バ","うま","cheval"
"1940","N1","駄","ダ","-","fardeau, cheval de bât (utilisé pour le transport)"
"1941","N5","駅","エキ","-","gare"
"1942","N1","駆","ク","か.ける","courir, galoper, pousser à"
"1943","N2","駐","チュウ","-","stationnement, résident"
"1944","N1","駒","ク","こま","cheval, poulain, poney"
"1945","N1","騎","キ","-","cavalier, monter à cheval"
"1946","N1","騒","ソウ","さわ.ぐ","faire du bruit, être excité, clameur"
"1947","N4","験","ケン, ゲン","あかし, しるし, ため.す","examen, vérification"
"1948","N1","騰","トウ","-","inflation augmentation"
"1949","N1","驚","キョウ","おどろ.く","étonné, surpris, être étonné, stupéfié"
"1950","N2","骨","コツ","ほね","os, armature"
"1951","N1","髄","ズイ","-","moelle, essentiel, quintessence"
"1952","N5","高","コウ","たか.い","haut, élevé, cher"
"1953","N3","髪","ハツ","かみ","cheveux"
"1954","N1","鬼","キ","おに","démon, monstre"
"1955","N1","魂","コン","たましい, たま","âme, esprit"
"1956","N1","魅","ミ","-","charme, fascination, envoûtement"
"1957","N1","魔","マ","-","sorcière, démon, mauvais esprit"
"1958","N5","魚","ギョ","うお, さかな","poisson"
"1959","N1","鮮","セン","あざ.やか","frais, clair, éclatant, Corée"
"1960","N1","鯨","ゲイ","くじら","baleine"
"1961","N4","鳥","チョウ","とり","oiseau"
"1962","N3","鳴","メイ","な.く","pousser son cri pour un animal (aboyer,miauler…)"
"1963","N1","鶏","ケイ","にわとり, とり","poulet, poule"
"1964","N1","鶴","カク","つる","grue, cigogne"
"1965","N1","鹿","ロク","しか, か","cerf"
"1966","N1","麗","レイ","うるわ.しい, うら.らか","charmant, splendide, beau, propre"
"1967","N2","麦","バク","むぎ","céréale, blé, orge, avoine, seigle"
"1968","N1","麻","マ, マア","あさ","chanvre, lin"
"1969","N2","黄","コウ, オウ","き","jaune"
"1970","N4","黒","コク","くろ.い","noir"
"1971","N1","黙","モク","だま.る","se taire, être silencieux, laisser tel quel"
"1972","N1","鼓","コ","つづみ","tambour, battement, exhorter"
"1973","N2","鼻","ビ","はな","nez, museau, groin"
"1974","N2","齢","レイ","よわい, とし","âge"
